"CustomerID","ProdTaken","Age","TypeofContact","CityTier","DurationOfPitch","Occupation","Gender","NumberOfPersonVisiting","NumberOfFollowups","ProductPitched","PreferredPropertyStar","MaritalStatus","NumberOfTrips","Passport","PitchSatisfactionScore","OwnCar","NumberOfChildrenVisiting","Designation","MonthlyIncome","time","diff"
"200463","1","26","Self Enquiry","1","30","Large Business","Male","3","5","Basic","3","Single","2","1","3","1","2","Executive","17340","1761110544166","1"
"204130","1","31","Company Invited","3","33","Small Business","Fe Male","3","5","Deluxe","5","Unmarried","7","0","1","1","2","Manager","25374","1761110544166","1"
"200149","0","19","Self Enquiry","1","9","Small Business","Female","3","3","Basic","4","Single","2","0","3","1","2","Executive","16483","1761110544166","1"
"200620","0","35","Self Enquiry","1","33","Small Business","Female","2","4","Basic","5","Single","2","0","4","1","1","Executive","17559","1761110544166","1"
"203607","0","38","Self Enquiry","1","17","Small Business","Female","4","4","Basic","4","Married","3","0","1","1","1","Executive","22614","1761110544166","1"
"203045","0","41","Company Invited","1","23","Small Business","Male","3","5","Deluxe","3","Unmarried","8","0","5","1","2","Manager","23772","1761110544166","1"
"201809","0","27","Self Enquiry","3","14","Small Business","Female","2","3","Deluxe","4","Married","2","0","1","0","1","Manager","21214","1761110544166","1"
"204373","0","42","Company Invited","1","9","Salaried","Fe Male","4","5","Deluxe","3","Unmarried","4","1","1","0","1","Manager","25489","1761110544166","1"
"204281","0","51","Self Enquiry","1","17","Large Business","Male","4","5","Standard","3","Single","8","0","5","1","2","Senior Manager","29174","1761110544166","1"
"202025","0","29","Self Enquiry","3","16","Small Business","Male","2","3","Basic","4","Married","2","0","1","1","0","Executive","17297","1761110544166","1"
"203919","0","33","Company Invited","1","9","Salaried","Male","4","4","Basic","3","Unmarried","2","0","3","1","2","Executive","21746","1761110544166","1"
"202915","0","39","Self Enquiry","1","17","Small Business","Female","4","4","Deluxe","3","Divorced","5","0","3","1","3","Manager","28502","1761110544166","1"
"203325","0","33","Company Invited","1","9","Salaried","Fe Male","3","4","Deluxe","3","Unmarried","6","1","5","1","2","Manager","23676","1761110544166","1"
"203542","0","41","Company Invited","1","15","Salaried","Male","4","4","Deluxe","3","Married","5","1","3","1","2","Manager","22747","1761110544166","1"
"203007","0","26","Self Enquiry","3","33","Small Business","Fe Male","3","4","Deluxe","3","Unmarried","3","0","4","0","1","Manager","24858","1761110544166","1"
"202828","0","37","Self Enquiry","3","9","Small Business","Male","4","5","Standard","3","Divorced","3","0","2","1","1","Senior Manager","26274","1761110544166","1"
"201092","0","45","Self Enquiry","1","34","Large Business","Male","3","3","Basic","3","Married","5","0","3","1","2","Executive","17132","1761110544166","1"
"202584","1","33","Self Enquiry","1","16","Small Business","Female","3","4","Basic","5","Unmarried","2","0","4","1","2","Executive","22878","1761110544166","1"
"200117","0","36","Company Invited","3","17","Large Business","Female","3","3","Standard","3","Divorced","1","0","5","0","0","Senior Manager","24738","1761110544166","1"
"202727","0","56","Self Enquiry","1","27","Large Business","Male","3","4","Deluxe","3","Divorced","5","1","2","1","2","Manager","24093","1761110544166","1"
"203220","1","21","Company Invited","3","16","Small Business","Female","3","4","Basic","3","Single","3","1","4","0","1","Executive","21001","1761110544166","1"
"200251","0","39","Company Invited","1","8","Large Business","Fe Male","3","3","Standard","3","Unmarried","1","0","2","1","1","Senior Manager","25938","1761110544166","1"
"202204","0","22","Self Enquiry","1","14","Salaried","Male","3","5","Basic","5","Married","2","0","1","0","1","Executive","17451","1761110544166","1"
"204617","0","39","Company Invited","3","17","Large Business","Fe Male","3","4","Deluxe","3","Unmarried","3","1","3","1","1","Manager","24344","1761110544166","1"
"200682","0","32","Company Invited","1","6","Salaried","Female","3","4","Basic","4","Divorced","7","0","3","1","0","Executive","17332","1761110544166","1"
"201695","0","59","Self Enquiry","1","9","Salaried","Male","3","4","Basic","3","Married","4","0","3","0","0","Executive","17177","1761110544166","1"
"201299","0","40","Self Enquiry","1","6","Salaried","Female","2","3","Deluxe","3","Married","5","0","3","0","1","Manager","21513","1761110544166","1"
"204231","1","53","Self Enquiry","1","15","Small Business","Male","3","5","Deluxe","4","Married","4","0","1","1","1","Manager","23619","1761110544166","1"
"202642","0","39","Self Enquiry","1","9","Salaried","Male","3","4","Deluxe","3","Divorced","2","0","2","0","2","Manager","25231","1761110544166","1"
"203910","0","40","Self Enquiry","1","13","Small Business","Male","3","5","Standard","5","Married","6","0","4","1","1","Senior Manager","28669","1761110544166","1"
"204360","0","42","Company Invited","3","17","Salaried","Male","3","4","Deluxe","3","Unmarried","2","0","1","0","2","Manager","24908","1761110544166","1"
"204419","0","27","Self Enquiry","1","13","Salaried","Female","4","4","Basic","3","Married","3","1","1","0","2","Executive","21337","1761110544166","1"
"203931","0","23","Company Invited","1","23","Small Business","Male","4","2","Basic","3","Married","3","1","3","0","3","Executive","21613","1761110544166","1"
"200367","0","50","Self Enquiry","1","16","Large Business","Male","3","4","Standard","3","Unmarried","7","0","5","0","2","Senior Manager","25496","1761110544166","1"
"202924","1","31","Company Invited","3","19","Salaried","Male","4","5","Basic","5","Divorced","3","0","5","1","1","Executive","20711","1761110544166","1"
"203098","0","40","Self Enquiry","2","9","Salaried","Female","3","5","Deluxe","3","Divorced","2","0","3","0","1","Manager","23882","1761110544166","1"
"200145","0","30","Self Enquiry","1","11","Large Business","Female","2","3","Basic","5","Married","6","0","5","1","1","Executive","18204","1761110544166","1"
"204584","0","28","Self Enquiry","1","11","Salaried","Female","4","4","Basic","3","Single","3","0","1","0","1","Executive","20996","1761110544166","1"
"204697","0","42","Self Enquiry","1","14","Large Business","Female","3","2","Basic","3","Married","3","0","3","0","1","Executive","22054","1761110544166","1"
"203729","0","47","Company Invited","3","33","Salaried","Male","4","5","Deluxe","4","Unmarried","2","0","4","1","3","Manager","26669","1761110544166","1"
"204163","0","46","Company Invited","1","14","Salaried","Male","4","2","Deluxe","3","Married","6","0","1","1","1","Manager","25112","1761110544166","1"
"202326","0","20","Self Enquiry","1","5","Salaried","Male","2","4","Basic","3","Single","2","0","3","0","0","Executive","18033","1761110544166","1"
"201326","1","32","Self Enquiry","3","8","Small Business","Male","2","4","Deluxe","4","Unmarried","1","1","1","1","0","Manager","24907","1761110544166","1"
"204746","0","38","Self Enquiry","1","32","Small Business","Female","3","5","Deluxe","3","Married","2","0","3","1","1","Manager","24409","1761110544166","1"
"200138","0","25","Self Enquiry","3","34","Salaried","Male","2","4","Deluxe","3","Divorced","3","0","4","0","0","Manager","23639","1761110544166","1"
"203446","0","36","Company Invited","1","25","Salaried","Male","3","4","Standard","3","Unmarried","4","0","3","0","1","Senior Manager","28040","1761110544166","1"
"200423","0","30","Company Invited","3","28","Salaried","Female","3","3","Standard","5","Divorced","1","0","2","1","0","Senior Manager","23412","1761110544166","1"
"203303","0","30","Self Enquiry","1","22","Salaried","Female","4","6","Basic","3","Divorced","2","1","5","1","1","Executive","20846","1761110544166","1"
"203798","1","57","Self Enquiry","1","31","Salaried","Male","4","4","Basic","3","Single","3","0","3","0","1","Executive","21265","1761110544166","1"
"203056","0","29","Self Enquiry","3","9","Small Business","Female","3","4","Deluxe","4","Divorced","3","1","3","1","1","Manager","23457","1761110544166","1"
"204558","0","32","Self Enquiry","1","18","Salaried","Male","3","4","Basic","3","Married","5","1","3","0","1","Executive","21034","1761110544166","1"
"200700","1","58","Self Enquiry","1","8","Large Business","Male","2","3","Basic","3","Single","5","0","2","1","1","Executive","17479","1761110544166","1"
"203167","0","47","Self Enquiry","1","14","Small Business","Male","4","4","Standard","3","Married","8","0","2","0","3","Senior Manager","29523","1761110544166","1"
"201140","0","44","Self Enquiry","1","13","Small Business","Female","2","3","King","3","Married","1","1","4","1","1","VP","34049","1761110544166","1"
"200681","0","38","Self Enquiry","1","6","Large Business","Female","3","3","Standard","5","Divorced","2","0","4","1","2","Senior Manager","28582","1761110544166","1"
"201781","0","45","Company Invited","1","13","Salaried","Male","3","3","Standard","5","Married","2","0","1","1","0","Senior Manager","20210","1761110544166","1"
"204725","0","39","Self Enquiry","3","9","Small Business","Male","3","4","Standard","4","Unmarried","2","0","4","1","2","Senior Manager","26029","1761110544166","1"
"204168","0","30","Self Enquiry","3","27","Small Business","Male","3","4","Deluxe","3","Married","4","0","1","1","1","Manager","25609","1761110544166","1"
"201550","0","30","Self Enquiry","1","6","Salaried","Male","2","4","Deluxe","3","Married","2","1","1","1","1","Manager","20126","1761110544166","1"
"204059","0","31","Self Enquiry","1","12","Large Business","Female","3","4","Basic","5","Married","7","0","5","0","2","Executive","21882","1761110544166","1"
"201536","0","36","Company Invited","1","17","Salaried","Male","3","4","Deluxe","4","Unmarried","2","0","4","1","1","Manager","21499","1761110544166","1"
"201831","0","40","Self Enquiry","1","16","Salaried","Female","2","1","Basic","3","Married","4","1","3","0","1","Executive","17213","1761110544166","1"
"203785","0","32","Self Enquiry","1","27","Salaried","Male","3","4","Deluxe","3","Married","3","0","5","0","1","Manager","22875","1761110544166","1"
"201894","0","57","Self Enquiry","3","35","Small Business","Male","2","4","Super Deluxe","3","Married","4","0","3","1","0","AVP","29118","1761110544166","1"
"203694","0","30","Company Invited","1","7","Salaried","Male","4","2","Deluxe","3","Unmarried","2","1","3","0","2","Manager","24972","1761110544166","1"
"202176","1","40","Company Invited","3","30","Salaried","Fe Male","3","1","Super Deluxe","4","Unmarried","5","1","3","1","0","AVP","28194","1761110544166","1"
"201311","0","18","Company Invited","1","20","Small Business","Female","2","3","Basic","3","Single","2","0","5","1","0","Executive","16514","1761110544166","1"
"203974","0","33","Self Enquiry","1","7","Small Business","Male","3","4","Deluxe","3","Married","3","1","4","1","2","Manager","24840","1761110544166","1"
"201520","1","48","Self Enquiry","1","6","Salaried","Male","3","4","Standard","3","Single","1","1","5","0","0","Senior Manager","20381","1761110544166","1"
"201056","1","28","Company Invited","3","6","Large Business","Male","3","3","Basic","3","Divorced","4","0","3","1","0","Executive","17909","1761110544166","1"
"203308","1","42","Company Invited","1","12","Salaried","Male","4","5","Basic","5","Married","8","0","3","1","1","Executive","20785","1761110544166","1"
"202447","0","34","Company Invited","1","10","Salaried","Female","3","4","Basic","3","Divorced","3","1","5","1","2","Executive","21587","1761110544166","1"
"202649","1","30","Self Enquiry","3","34","Small Business","Female","3","4","Standard","3","Divorced","3","0","3","1","2","Senior Manager","26317","1761110544166","1"
"204438","0","35","Self Enquiry","1","16","Small Business","Fe Male","3","5","Standard","4","Unmarried","3","0","1","1","1","Senior Manager","27299","1761110544166","1"
"201190","0","32","Self Enquiry","1","8","Small Business","Male","2","3","Deluxe","4","Married","1","0","4","0","1","Manager","20470","1761110544166","1"
"203159","0","34","Company Invited","1","7","Salaried","Female","3","2","Deluxe","4","Divorced","3","1","3","0","2","Manager","24166","1761110544166","1"
"201693","0","38","Self Enquiry","3","9","Salaried","Male","3","3","Standard","3","Married","1","0","1","1","1","Senior Manager","25609","1761110544166","1"
"201978","0","35","Self Enquiry","1","12","Salaried","Male","2","5","Deluxe","3","Unmarried","2","0","5","0","1","Manager","21646","1761110544166","1"
"204192","0","27","Company Invited","1","7","Salaried","Female","3","4","Deluxe","4","Married","3","0","5","1","2","Manager","25075","1761110544166","1"
"204415","0","31","Company Invited","1","10","Small Business","Female","4","4","Basic","3","Married","3","0","3","1","2","Executive","20761","1761110544166","1"
"203871","0","41","Self Enquiry","1","7","Salaried","Male","3","4","Basic","3","Married","2","0","1","0","1","Executive","21084","1761110544166","1"
"201784","0","39","Self Enquiry","1","16","Small Business","Male","3","3","Super Deluxe","5","Married","2","1","3","1","2","AVP","32068","1761110544166","1"
"204574","1","59","Company Invited","1","9","Salaried","Male","3","5","Basic","3","Married","2","1","1","1","1","Executive","21058","1761110544166","1"
"200142","0","38","Self Enquiry","1","9","Large Business","Female","2","3","Deluxe","3","Single","4","1","5","0","0","Manager","1000","1761110544166","1"
"202906","0","35","Self Enquiry","3","28","Salaried","Male","4","3","Deluxe","3","Unmarried","3","0","3","1","1","Manager","24015","1761110544166","1"
"201989","0","29","Company Invited","1","6","Salaried","Male","3","5","Basic","3","Married","2","0","1","0","2","Executive","17720","1761110544166","1"
"204652","0","40","Self Enquiry","1","7","Salaried","Female","4","5","Super Deluxe","3","Married","3","0","3","1","1","AVP","31420","1761110544166","1"
"203765","0","48","Self Enquiry","1","16","Salaried","Female","4","4","Basic","3","Single","6","0","3","1","1","Executive","20783","1761110544166","1"
"201148","0","39","Self Enquiry","1","16","Small Business","Male","3","3","Deluxe","5","Married","3","0","5","1","2","Manager","20377","1761110544166","1"
